date,tmax,tmin
1981-08-31,87.0,71.0
1982-08-31,81.0,69.0
1983-08-31,88.0,67.0
1984-08-31,84.0,69.0
1985-08-31,87.0,60.0
1986-08-31,87.0,69.0
1987-08-31,85.0,65.0
1988-08-31,81.0,71.0
1989-08-31,88.0,73.0
1990-08-31,88.0,64.0
1991-08-31,87.0,67.0
1992-08-31,84.0,68.0
1993-08-31,89.0,67.0
1994-08-31,85.0,72.0
1995-08-31,81.0,72.0
1996-08-31,81.0,71.0
1997-08-31,91.0,75.0
1998-08-31,79.0,65.0
1999-08-31,85.0,64.0
2000-08-31,85.0,66.0
2001-08-31,89.0,64.0
2002-08-31,83.0,74.0
2003-08-31,85.0,60.0
2004-08-31,89.0,65.0
2005-08-31,88.0,73.0
2006-08-31,85.0,71.0
2007-08-31,87.0,70.0
2008-08-31,83.0,65.0
2009-08-31,81.0,63.0
2010-08-31,85.0,70.0
2011-08-31,89.0,74.0
